District,Date,Normal Rainfall,Actual Rainfall,Storage,Min Level,Max Level,River Level,Total Population,Cluster,Cluster_Label
raichur,2017-10-01,0.6526251526251526,0.49825600259571706,0.0,0.0,0.0,1065.0,1928812.0,1,water_abundant
raichur,2017-11-01,0.14224664224664224,0.008760545100584037,0.0,0.0,0.0,1065.0,1928812.0,1,water_abundant
raichur,2017-12-01,0.034188034188034185,0.0,0.0,0.0,0.0,1064.0,1928812.0,1,water_abundant
raichur,2018-01-01,0.006105006105006105,0.0,0.0,0.0,0.0,1064.0,1928812.0,1,water_abundant
raichur,2018-02-01,0.009768009768009768,0.00048669695003244643,0.0,0.0,0.0,1064.0,1928812.0,1,water_abundant
raichur,2018-03-01,0.029914529914529916,0.0019873458792991562,0.0,0.0,0.0,1057.0,1928812.0,1,water_abundant
raichur,2018-04-01,0.11965811965811966,0.06241888384166126,0.0,0.0,0.0,1057.0,1928812.0,1,water_abundant
raichur,2018-05-01,0.23565323565323565,0.10658663205710578,0.0,0.0,0.0,1057.0,1928812.0,1,water_abundant
raichur,2018-06-01,0.5091575091575092,0.3535853341985724,0.0,0.0,0.0,322.0,1928812.0,1,water_abundant
raichur,2018-07-01,0.6953601953601954,0.16142115509409474,0.0,0.0,0.0,1308.0,1928812.0,1,water_abundant
raichur,2018-08-01,0.7148962148962149,0.20883354964308892,0.0,0.0,0.0,332.0,1928812.0,1,water_abundant
raichur,2018-09-01,1.0,0.2436729396495782,0.0,0.0,0.0,326.0,1928812.0,1,water_abundant
raichur,2018-10-01,0.6526251526251526,0.16454412719013628,0.0,0.0,0.0,324.0,1928812.0,1,water_abundant
raichur,2018-11-01,0.14224664224664224,0.003244646333549643,0.0,0.0,0.0,1303.0,1928812.0,1,water_abundant
raichur,2018-12-01,0.034188034188034185,0.0007300454250486697,0.0,0.0,0.0,1302.0,1928812.0,1,water_abundant
raichur,2019-01-01,0.006105006105006105,0.02027903958468527,0.0,0.0,0.0,319.0,1928812.0,1,water_abundant
raichur,2019-02-01,0.0,0.0,0.0,0.0,0.0,1295.0,1928812.0,1,water_abundant
raichur,2019-03-01,0.0,0.0036502271252433485,0.0,0.0,0.0,1295.0,1928812.0,1,water_abundant
raichur,2019-04-01,0.0,0.049237508111615834,0.0,0.0,0.0,1293.0,1928812.0,1,water_abundant
raichur,2019-05-01,0.0,0.06700194678780012,0.0,0.0,0.0,1322.0,1928812.0,1,water_abundant
raichur,2019-06-01,0.5091575091575092,0.30678131083711874,0.0,0.0,0.0,1327.0,1928812.0,1,water_abundant
raichur,2019-07-01,0.6953601953601954,0.356829980532122,0.0,0.0,0.0,633.0,1928812.0,1,water_abundant
raichur,2019-08-01,0.7148962148962149,0.2741320571057755,0.0,0.0,0.0,1345.0,1928812.0,1,water_abundant
raichur,2019-09-01,1.0,0.9568867618429592,0.0,0.0,0.0,1322.0,1928812.0,1,water_abundant
raichur,2019-10-01,0.6526251526251526,0.47931537962362103,0.0,0.0,0.0,1316.0,1928812.0,1,water_abundant
raichur,2019-11-01,0.14224664224664224,0.0722744970798183,0.0,0.0,0.0,1312.0,1928812.0,1,water_abundant
raichur,2019-12-01,0.034188034188034185,0.003934133679428942,0.0,0.0,0.0,1312.0,1928812.0,1,water_abundant
raichur,2020-01-01,0.0,0.0008922777417261519,0.0,0.0,0.0,1311.0,1928812.0,1,water_abundant
ramanagara,2015-01-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2015-02-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2015-03-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2015-04-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2015-05-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2015-06-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2015-07-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2015-08-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2015-09-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2015-10-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2015-11-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2015-12-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2016-01-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2016-02-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2016-03-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2016-04-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2016-05-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2016-06-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2016-07-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2016-08-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2016-09-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2016-10-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2016-11-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2016-12-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2017-01-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2017-02-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2017-03-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2017-04-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2017-05-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2017-06-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2017-07-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2017-08-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2017-09-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2017-10-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2017-11-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2017-12-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2018-01-01,0.0,0.0,0.0,0.0,0.0,655.0,1082636.0,1,water_abundant
ramanagara,2018-02-01,0.0,0.0,0.0,0.0,0.0,654.0,1082636.0,1,water_abundant
ramanagara,2018-03-01,0.0,0.0,0.0,0.0,0.0,654.0,1082636.0,1,water_abundant
ramanagara,2018-04-01,0.0,0.0,0.0,0.0,0.0,654.0,1082636.0,1,water_abundant
ramanagara,2018-05-01,0.0,0.0,0.0,0.0,0.0,654.0,1082636.0,1,water_abundant
ramanagara,2018-06-01,0.0,0.0,0.0,0.0,0.0,654.0,1082636.0,1,water_abundant
ramanagara,2018-07-01,0.0,0.0,0.0,0.0,0.0,654.0,1082636.0,1,water_abundant
ramanagara,2018-08-01,0.0,0.0,0.0,0.0,0.0,327.0,1082636.0,1,water_abundant
ramanagara,2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1082636.0,1,water_abundant
ramanagara,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1082636.0,1,water_abundant
ramanagara,2018-11-01,0.0,0.0,0.0,0.0,0.0,654.0,1082636.0,1,water_abundant
ramanagara,2018-12-01,0.0,0.0,0.0,0.0,0.0,654.0,1082636.0,1,water_abundant
ramanagara,2019-01-01,0.0,0.0,0.0,0.0,0.0,1.0,1082636.0,1,water_abundant
ramanagara,2019-02-01,0.0,0.0,0.0,0.0,0.0,654.0,1082636.0,1,water_abundant
ramanagara,2019-03-01,0.0,0.0,0.0,0.0,0.0,654.0,1082636.0,1,water_abundant
ramanagara,2019-04-01,0.0,0.0,0.0,0.0,0.0,654.0,1082636.0,1,water_abundant
ramanagara,2019-05-01,0.0,0.0,0.0,0.0,0.0,654.0,1082636.0,1,water_abundant
ramanagara,2019-06-01,0.0,0.0,0.0,0.0,0.0,654.0,1082636.0,1,water_abundant
ramanagara,2019-07-01,0.0,0.0,0.0,0.0,0.0,1.0,1082636.0,1,water_abundant
ramanagara,2019-08-01,0.0,0.0,0.0,0.0,0.0,1.0,1082636.0,1,water_abundant
ramanagara,2019-09-01,0.0,0.0,0.0,0.0,0.0,1.0,1082636.0,1,water_abundant
ramanagara,2019-10-01,0.0,0.0,0.0,0.0,0.0,1.0,1082636.0,1,water_abundant
ramanagara,2019-11-01,0.0,0.0,0.0,0.0,0.0,1.0,1082636.0,1,water_abundant
ramanagara,2019-12-01,0.0,0.0,0.0,0.0,0.0,1.0,1082636.0,1,water_abundant
ramanagara,2020-01-01,0.0,0.0,0.0,0.0,0.0,1.0,1082636.0,1,water_abundant
shimoga,2015-01-01,0.0009180327868852458,0.00041525908800125696,0.0,0.0,0.0,2567.0,1752753.0,1,water_abundant
shimoga,2015-02-01,0.0010491803278688525,0.0,0.0,0.0,0.0,2565.0,1752753.0,1,water_abundant
shimoga,2015-03-01,0.006819672131147541,0.02593685817218662,0.0,0.0,0.0,2567.0,1752753.0,1,water_abundant
shimoga,2015-04-01,0.044721311475409836,0.06984208931437356,0.0,0.0,0.0,2567.0,1752753.0,1,water_abundant
shimoga,2015-05-01,0.10937704918032788,0.18261298975320142,0.0,0.0,0.0,2567.0,1752753.0,1,water_abundant
shimoga,2015-06-01,0.5307540983606557,0.5901280569241646,0.0,0.0,0.0,2569.0,1752753.0,1,water_abundant
shimoga,2015-07-01,1.0,0.35138775097922575,0.0,0.0,0.0,2569.0,1752753.0,1,water_abundant
shimoga,2015-08-01,0.6216393442622951,0.26983984467065464,0.0,0.0,0.0,2568.0,1752753.0,1,water_abundant
shimoga,2015-09-01,0.19134426229508197,0.1674055285574797,0.0,0.0,0.0,2568.0,1752753.0,1,water_abundant
shimoga,2015-10-01,0.15659016393442624,0.12637344137551765,0.0,0.0,0.0,2568.0,1752753.0,1,water_abundant
shimoga,2015-11-01,0.04786885245901639,0.07564449332779655,0.0,0.0,0.0,2566.0,1752753.0,1,water_abundant
shimoga,2015-12-01,0.007737704918032788,0.0024803313094129134,0.0,0.0,0.0,2565.0,1752753.0,1,water_abundant
shimoga,2016-01-01,0.0009180327868852458,0.0008641878317863997,0.0,0.0,0.0,2565.0,1752753.0,1,water_abundant
shimoga,2016-02-01,0.0010491803278688525,0.0003142501206495999,0.0,0.0,0.0,2567.0,1752753.0,1,water_abundant
shimoga,2016-03-01,0.006819672131147541,0.0009764200177326853,0.0,0.0,0.0,2567.0,1752753.0,1,water_abundant
shimoga,2016-04-01,0.044721311475409836,0.006116654134072569,0.0,0.0,0.0,2567.0,1752753.0,1,water_abundant
shimoga,2016-05-01,0.10937704918032788,0.07727186002401767,0.0,0.0,0.0,2565.0,1752753.0,1,water_abundant
shimoga,2016-06-01,0.5307540983606557,0.4075824064825311,0.0,0.0,0.0,2570.0,1752753.0,1,water_abundant
shimoga,2016-07-01,1.0,0.449433788621901,0.0,0.0,0.0,2568.0,1752753.0,1,water_abundant
shimoga,2016-08-01,0.6216393442622951,0.282791438928856,0.0,0.0,0.0,2568.0,1752753.0,1,water_abundant
shimoga,2016-09-01,0.19134426229508197,0.14867397672304464,0.0,0.0,0.0,2568.0,1752753.0,1,water_abundant
shimoga,2016-10-01,0.15659016393442624,0.03575717444248661,0.0,0.0,0.0,2567.0,1752753.0,1,water_abundant
shimoga,2016-11-01,0.04786885245901639,0.023546312611530736,0.0,0.0,0.0,2565.0,1752753.0,1,water_abundant
shimoga,2016-12-01,0.007737704918032788,0.007856253016239996,0.0,0.0,0.0,2565.0,1752753.0,1,water_abundant
shimoga,2017-01-01,0.0009180327868852458,0.0003254733392442284,0.0,0.0,0.0,2565.0,1752753.0,1,water_abundant
shimoga,2017-02-01,0.0010491803278688525,0.0,0.0,0.0,0.0,2565.0,1752753.0,1,water_abundant
shimoga,2017-03-01,0.006819672131147541,0.007003288403048226,0.0,0.0,0.0,2567.0,1752753.0,1,water_abundant
shimoga,2017-04-01,0.044721311475409836,0.024118696759856787,0.0,0.0,0.0,2565.0,1752753.0,1,water_abundant
shimoga,2017-05-01,0.10937704918032788,0.12653056643584246,0.0,0.0,0.0,2566.0,1752753.0,1,water_abundant
shimoga,2017-06-01,0.5307540983606557,0.3009842762707489,0.0,0.0,0.0,2566.0,1752753.0,1,water_abundant
shimoga,2017-07-01,1.0,0.37282409849496634,0.0,0.0,0.0,2567.0,1752753.0,1,water_abundant
shimoga,2017-08-01,0.6216393442622951,0.30538377795984334,0.0,0.0,0.0,2570.0,1752753.0,1,water_abundant
shimoga,2017-09-01,0.19134426229508197,0.2011200772157439,0.0,0.0,0.0,2569.0,1752753.0,1,water_abundant
shimoga,2017-10-01,0.15659016393442624,0.11969562631171367,0.0,0.0,0.0,2566.0,1752753.0,1,water_abundant
shimoga,2017-11-01,0.04786885245901639,0.01543192556761428,0.0,0.0,0.0,2566.0,1752753.0,1,water_abundant
shimoga,2017-12-01,0.007737704918032788,0.001223330826814514,0.0,0.0,0.0,1499.0,1752753.0,1,water_abundant
shimoga,2018-01-01,0.0009180327868852458,0.0,0.0,0.0,0.0,2567.0,1752753.0,1,water_abundant
shimoga,2018-02-01,0.0010491803278688525,0.0,0.0,0.0,0.0,2565.0,1752753.0,1,water_abundant
shimoga,2018-03-01,0.006819672131147541,0.016172657994859764,0.0,0.0,0.0,2566.0,1752753.0,1,water_abundant
shimoga,2018-04-01,0.044721311475409836,0.04318694515213072,0.0,0.0,0.0,2561.0,1752753.0,1,water_abundant
shimoga,2018-05-01,0.10937704918032788,0.2223319603595919,0.0,0.0,0.0,2566.0,1752753.0,1,water_abundant
shimoga,2018-06-01,0.5307540983606557,0.4774244957969046,0.0,0.0,0.0,25.0,1752753.0,1,water_abundant
shimoga,2018-07-01,1.0,0.6109246809800114,0.0,0.0,0.0,2575.0,1752753.0,1,water_abundant
shimoga,2018-08-01,0.6216393442622951,0.6334384574808363,0.0,0.0,0.0,30.0,1752753.0,1,water_abundant
shimoga,2018-09-01,0.19134426229508197,0.10200783380657905,0.0,0.0,0.0,22.0,1752753.0,1,water_abundant
shimoga,2018-10-01,0.15659016393442624,0.10076205654257528,0.0,0.0,0.0,18.0,1752753.0,1,water_abundant
shimoga,2018-11-01,0.04786885245901639,0.024219705727208444,0.0,0.0,0.0,2569.0,1752753.0,1,water_abundant
shimoga,2018-12-01,0.007737704918032788,0.026677590599432102,0.0,0.0,0.0,2566.0,1752753.0,1,water_abundant
shimoga,2019-01-01,0.0009180327868852458,0.0,0.0,0.0,0.0,16.0,1752753.0,1,water_abundant
shimoga,2019-02-01,0.0,0.0014926880730855995,0.0,0.0,0.0,2566.0,1752753.0,1,water_abundant
shimoga,2019-03-01,0.0,0.010100896735165711,0.0,0.0,0.0,95.0,1752753.0,1,water_abundant
shimoga,2019-04-01,0.0,0.04337773986823941,0.0,0.0,0.0,2486.0,1752753.0,1,water_abundant
shimoga,2019-05-01,0.0,0.015544157753560564,0.0,0.0,0.0,2527.0,1752753.0,1,water_abundant
shimoga,2019-06-01,0.5307540983606557,0.21774166395438882,0.0,0.0,0.0,2571.0,1752753.0,1,water_abundant
shimoga,2019-07-01,1.0,0.6247404630699992,0.0,0.0,0.0,26.0,1752753.0,1,water_abundant
shimoga,2019-08-01,0.6216393442622951,0.9999999999999999,0.0,0.0,0.0,1769.0,1752753.0,1,water_abundant
shimoga,2019-09-01,0.19134426229508197,0.39356460645783997,0.0,0.0,0.0,1628.0,1752753.0,1,water_abundant
shimoga,2019-10-01,0.15659016393442624,0.4363250693033748,0.0,0.0,0.0,1487.0,1752753.0,1,water_abundant
shimoga,2019-11-01,0.04786885245901639,0.028001930393598273,0.0,0.0,0.0,1346.0,1752753.0,1,water_abundant
shimoga,2019-12-01,0.007737704918032788,0.015802291781237023,0.0,0.0,0.0,1206.0,1752753.0,1,water_abundant
shimoga,2020-01-01,0.0,1.1223218594628568e-05,0.0,0.0,0.0,1205.0,1752753.0,1,water_abundant
shivamogga,2015-01-01,0.0,0.0,3.128064516129032,0.48,3.61,0.0,0.0,0,water_deficit
shivamogga,2015-02-01,0.0,0.0,2.347857142857143,0.41,3.03,0.0,0.0,0,water_deficit
shivamogga,2015-03-01,0.0,0.0,1.840967741935484,0.31,2.45,0.0,0.0,0,water_deficit
shivamogga,2015-04-01,0.0,0.0,1.164333333333333,0.21,1.73,0.0,0.0,0,water_deficit
shivamogga,2015-05-01,0.0,0.0,0.7538709677419356,0.17,1.17,0.0,0.0,0,water_deficit
shivamogga,2015-06-01,0.0,0.0,0.7096666666666667,0.15,1.36,0.0,0.0,0,water_deficit
shivamogga,2015-07-01,0.0,0.0,1.6883870967741934,1.36,2.13,0.0,0.0,0,water_deficit
shivamogga,2015-08-01,0.0,0.0,2.1290322580645165,0.53,2.48,0.0,0.0,0,water_deficit
shivamogga,2015-09-01,0.0,0.0,2.179666666666667,0.55,2.76,0.0,0.0,0,water_deficit
shivamogga,2015-10-01,0.0,0.0,2.306451612903226,0.55,2.85,0.0,0.0,0,water_deficit
shivamogga,2015-11-01,0.0,0.0,2.202333333333333,0.53,2.82,0.0,0.0,0,water_deficit
shivamogga,2015-12-01,0.0,0.0,2.731935483870968,2.65,2.79,0.0,0.0,0,water_deficit
shivamogga,2016-01-01,0.0,0.0,2.1812903225806455,0.44,2.65,0.0,0.0,0,water_deficit
shivamogga,2016-02-01,0.0,0.0,2.1303448275862062,1.94,2.33,0.0,0.0,0,water_deficit
shivamogga,2016-03-01,0.0,0.0,1.7235483870967743,1.53,1.92,0.0,0.0,0,water_deficit
shivamogga,2016-04-01,0.0,0.0,1.282,0.21,1.52,0.0,0.0,0,water_deficit
shivamogga,2016-05-01,0.0,0.0,1.0116129032258068,0.14,1.17,0.0,0.0,0,water_deficit
shivamogga,2016-06-01,0.0,0.0,0.7296666666666665,0.12,0.95,0.0,0.0,1,water_abundant
shivamogga,2016-07-01,0.0,0.0,1.5493548387096776,0.21,1.86,0.0,0.0,0,water_deficit
shivamogga,2016-08-01,0.0,0.0,2.343225806451613,0.4,2.72,0.0,0.0,0,water_deficit
shivamogga,2016-09-01,0.0,0.0,2.693666666666666,0.46,2.99,0.0,0.0,0,water_deficit
shivamogga,2016-10-01,0.0,0.0,2.887096774193549,0.47,3.01,0.0,0.0,0,water_deficit
shivamogga,2016-11-01,0.0,0.0,2.776333333333333,2.69,2.86,0.0,0.0,0,water_deficit
shivamogga,2016-12-01,0.0,0.0,2.4622580645161296,0.42,2.7,0.0,0.0,0,water_deficit
shivamogga,2017-01-01,0.0,0.0,2.271290322580645,0.37,2.49,0.0,0.0,0,water_deficit
shivamogga,2017-02-01,0.0,0.0,1.8167857142857144,0.35,2.12,0.0,0.0,0,water_deficit
shivamogga,2017-03-01,0.0,0.0,1.409354838709677,0.3,1.7,0.0,0.0,0,water_deficit
shivamogga,2017-04-01,0.0,0.0,0.869,0.2,1.12,0.0,0.0,0,water_deficit
shivamogga,2017-05-01,0.0,0.0,0.5580645161290323,0.16,0.7,0.0,0.0,1,water_abundant
shivamogga,2017-06-01,0.0,0.0,0.5423333333333333,0.12,0.79,0.0,0.0,1,water_abundant
shivamogga,2017-07-01,0.0,0.0,1.3032258064516125,0.18,1.92,0.0,0.0,0,water_deficit
shivamogga,2017-08-01,0.0,0.0,1.9346428571428569,1.59,2.37,0.0,0.0,0,water_deficit
shivamogga,2017-09-01,0.0,0.0,2.786999999999999,0.52,3.1,0.0,0.0,0,water_deficit
shivamogga,2017-10-01,0.0,0.0,2.7612903225806456,0.53,3.21,0.0,0.0,0,water_deficit
shivamogga,2017-11-01,0.0,0.0,2.9526666666666666,0.54,3.18,0.0,0.0,0,water_deficit
shivamogga,2017-12-01,0.0,0.0,2.5587096774193556,0.45,2.92,0.0,0.0,0,water_deficit
shivamogga,2018-01-01,0.0,0.0,2.4254838709677418,2.21,2.62,0.0,0.0,0,water_deficit
shivamogga,2018-02-01,0.0,0.0,2.0325,1.86,2.19,0.0,0.0,0,water_deficit
shivamogga,2018-03-01,0.0,0.0,1.4180645161290326,0.26,1.83,0.0,0.0,0,water_deficit
shivamogga,2018-04-01,0.0,0.0,1.2346666666666664,1.04,1.44,0.0,0.0,0,water_deficit
shivamogga,2018-05-01,0.0,0.0,0.8864516129032259,0.76,1.03,0.0,0.0,1,water_abundant
shivamogga,2018-06-01,0.0,0.0,1.014,0.69,1.5,0.0,0.0,1,water_abundant
shivamogga,2018-07-01,0.0,0.0,2.656129032258064,1.51,3.83,0.0,0.0,0,water_deficit
shivamogga,2018-08-01,0.0,0.0,4.626129032258064,3.85,5.12,0.0,0.0,0,water_deficit
shivamogga,2018-09-01,0.0,0.0,4.992666666666666,4.87,5.11,0.0,0.0,0,water_deficit
shivamogga,2018-10-01,0.0,0.0,4.2380645161290325,0.78,4.87,0.0,0.0,0,water_deficit
shivamogga,2018-11-01,0.0,0.0,4.243666666666667,0.78,4.54,0.0,0.0,0,water_deficit
shivamogga,2018-12-01,0.0,0.0,3.793225806451613,0.66,4.16,0.0,0.0,0,water_deficit
shivamogga,2019-01-01,0.0,0.0,3.3148387096774194,3.02,3.6,0.0,0.0,0,water_deficit
shivamogga,2019-02-01,0.0,0.0,2.6510714285714285,0.43,2.99,0.0,0.0,0,water_deficit
shivamogga,2019-03-01,0.0,0.0,2.075806451612903,0.31,2.41,0.0,0.0,0,water_deficit
shivamogga,2019-04-01,0.0,0.0,1.4350000000000003,0.25,1.8,0.0,0.0,0,water_deficit
shivamogga,2019-05-01,0.0,0.0,0.9016666666666668,0.58,1.22,0.0,0.0,1,water_abundant
shivamogga,2019-06-01,0.0,0.0,0.5013793103448276,0.38,0.73,0.0,0.0,1,water_abundant
shivamogga,2019-07-01,0.0,0.0,0.9689655172413794,0.45,1.53,0.0,0.0,0,water_deficit
shivamogga,2019-08-01,0.0,0.0,3.4772000000000003,1.47,4.92,0.0,0.0,0,water_deficit
shivamogga,2019-09-01,0.0,0.0,4.462592592592592,4.18,4.94,0.0,0.0,0,water_deficit
shivamogga,2019-10-01,0.0,0.0,4.594137931034483,4.22,4.99,0.0,0.0,0,water_deficit
shivamogga,2019-11-01,0.0,0.0,4.319,0.67,4.95,0.0,0.0,0,water_deficit
shivamogga,2019-12-01,0.0,0.0,4.201666666666667,3.74,4.6,0.0,0.0,0,water_deficit
shivamogga,2020-01-01,0.0,0.0,3.6783333333333332,3.1,4.1,0.0,0.0,0,water_deficit
tumkur,2015-01-01,0.011675824175824176,0.0029452264381884946,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2015-02-01,0.01923076923076923,0.0,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2015-03-01,0.050824175824175824,0.06716646266829865,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2015-04-01,0.2129120879120879,0.38471542227662175,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2015-05-01,0.6298076923076923,0.43080630354957156,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2015-06-01,0.4072802197802198,0.3184669522643819,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2015-07-01,0.5054945054945055,0.165047429620563,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2015-08-01,0.540521978021978,0.4705859853121175,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2015-09-01,0.9787087912087912,0.8471542227662178,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2015-10-01,0.9999999999999999,0.491891064871481,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2015-11-01,0.32967032967032966,0.7921894124847001,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2015-12-01,0.0728021978021978,0.019163096695226436,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2016-01-01,0.011675824175824176,0.02042533659730722,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2016-02-01,0.01923076923076923,0.0006884944920440636,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2016-03-01,0.050824175824175824,0.00680844553243574,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2016-04-01,0.2129120879120879,0.00680844553243574,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2016-05-01,0.6298076923076923,0.3820379436964504,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2016-06-01,0.4072802197802198,0.4937270501835986,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2016-07-01,0.5054945054945055,0.6347154222766218,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2016-08-01,0.540521978021978,0.09547123623011015,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2016-09-01,0.9787087912087912,0.147796817625459,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2016-10-01,0.9999999999999999,0.08097460220318238,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2016-11-01,0.32967032967032966,0.02023408812729498,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2016-12-01,0.0728021978021978,0.14554008567931456,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2017-01-01,0.011675824175824176,0.018627600979192166,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2017-02-01,0.01923076923076923,0.0,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2017-03-01,0.050824175824175824,0.04517288861689107,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2017-04-01,0.2129120879120879,0.08032435740514075,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2017-05-01,0.6298076923076923,0.417265911872705,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2017-06-01,0.4072802197802198,0.15877447980416157,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2017-07-01,0.5054945054945055,0.1078641370869033,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2017-08-01,0.540521978021978,0.34868421052631576,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2017-09-01,0.9787087912087912,0.7662943696450428,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2017-10-01,0.9999999999999999,0.8380890452876377,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2017-11-01,0.32967032967032966,0.049227356181150546,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2017-12-01,0.0728021978021978,7.649938800489595e-05,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2018-01-01,0.011675824175824176,0.0,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
tumkur,2018-02-01,0.01923076923076923,0.01774785801713586,0.0,0.0,0.0,0.0,2678980.0,1,water_abundant
